numbers,stimuli,correctanswer,correctanswer2,condition,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,key,accuracy,RTs,participant,gender,age,handedness,frameRate,expName,date
6,cop_6.png,g,a,l,1,8,32,20,a,1,0.6509375866,29,m,20,d,60.00580693,SNARC lie 1,2019_Apr_30_1119
9,lawyer_9.png,g,a,t,3,19,91,15,a,1,0.650937953,31,m,21,d,60.02297006,SNARC lie 1,2019_Apr_30_1303
7,lawyer_7.png,g,a,t,2,22,70,5,g,1,0.650937953,32,f,21,d,60.00791881,SNARC lie 2,2019_Apr_30_1358
6,lawyer_6.png,a,g,t,4,11,107,12,g,1,0.6509379535,28,f,21,d,60.03657565,SNARC lie 2,2019_Apr_30_0939
6,lawyer_6.png,a,g,t,0,11,11,4,g,1,0.6509383195,32,f,21,d,60.00791881,SNARC lie 2,2019_Apr_30_1358
1,lawyer_1.png,g,a,t,3,20,92,8,a,1,0.6509383197,15,f,19,d,60.03657565,SNARC lie 1,2019_Apr_17_1720
6,lawyer_6.png,a,g,t,3,4,76,4,g,1,0.65093832,30,m,26,d,60.02297006,SNARC lie 2,2019_Apr_30_1211
1,lawyer_1.png,g,a,t,3,14,86,0,a,1,0.6509386862,24,f,21,m,59.99393041,SNARC lie 2,2019_Apr_24_0942
7,cop_7.png,a,g,l,0,5,5,21,g,1,0.6509386864,37,m,24,d,60.1277463,SNARC lie 1,2019_May_16_1648
8,lawyer_8.png,a,g,t,2,19,67,14,a,1,0.6509390528,11,f,21,d,60.03644348,SNARC lie 1,2019_Apr_10_1403
1,lawyer_1.png,g,a,t,2,23,71,0,a,1,0.6509390529,15,f,19,d,60.03657565,SNARC lie 1,2019_Apr_17_1720
1,lawyer_1.png,g,a,t,4,23,119,0,a,1,0.6509394194,15,f,19,d,60.03657565,SNARC lie 1,2019_Apr_17_1720
9,lawyer_9.png,g,a,t,1,20,44,15,g,1,0.6509394194,28,f,21,d,60.03657565,SNARC lie 2,2019_Apr_30_0939
8,lawyer_8.png,a,g,t,0,18,18,14,g,1,0.6509397859,28,f,21,d,60.03657565,SNARC lie 2,2019_Apr_30_0939
8,lawyer_8.png,a,g,t,4,21,117,14,g,1,0.6509397859,28,f,21,d,60.03657565,SNARC lie 2,2019_Apr_30_0939
2,lawyer_2.png,a,g,t,4,21,117,1,a,1,0.6509397859,35,m,21,d,60.01808426,SNARC lie 1,2019_May_16_1301
3,lawyer_3.png,g,a,t,2,10,58,10,a,1,0.6509401524,18,f,23,d,60.01702786,SNARC lie 2,2019_Apr_18_1207
3,cop_3.png,a,g,l,0,18,18,18,a,1,0.6509401526,22,f,22,d,60.02178155,SNARC lie 2,2019_Apr_18_1558
3,cop_3.png,a,g,l,4,17,113,18,g,1,0.6509405191,23,f,24,d,60.01161484,SNARC lie 1,2019_Apr_18_1730
4,lawyer_4.png,a,g,t,3,2,74,11,a,1,0.6509412518,31,m,21,d,60.02297006,SNARC lie 1,2019_Apr_30_1303
4,lawyer_4.png,a,g,t,1,14,38,11,g,1,0.6509412522,23,f,24,d,60.01161484,SNARC lie 1,2019_Apr_18_1730
1,lawyer_1.png,g,a,t,2,3,51,8,a,1,0.6509412522,38,f,21,d,60.00791881,SNARC lie 2,2019_May_16_1737
8,cop_8.png,g,a,l,4,3,99,22,g,1,0.6509416187,15,f,19,d,60.03657565,SNARC lie 1,2019_Apr_17_1720
7,lawyer_7.png,g,a,t,4,5,101,13,g,1,0.6509419852,37,m,24,d,60.1277463,SNARC lie 1,2019_May_16_1648
7,lawyer_7.png,g,a,t,3,21,93,5,a,1,0.6509423519,22,f,22,d,60.02178155,SNARC lie 2,2019_Apr_18_1558
7,lawyer_7.png,g,a,t,3,20,92,13,a,1,0.6509427186,27,f,24,d,60.02257397,SNARC lie 1,2019_Apr_29_1114
9,lawyer_9.png,g,a,t,4,2,98,7,g,1,0.650943085,7,f,24,d,60.00171555,SNARC lie 1,2019_Apr_10_1010
7,lawyer_7.png,g,a,t,4,5,101,13,g,1,0.6509430851,24,f,21,m,59.99393041,SNARC lie 2,2019_Apr_24_0942
3,lawyer_3.png,g,a,t,0,17,17,10,g,1,0.6509434516,9,m,27,d,60.0087107,SNARC lie 1,2019_Apr_10_1212
9,lawyer_9.png,g,a,t,4,8,104,15,g,1,0.6509438185,28,f,21,d,60.03657565,SNARC lie 2,2019_Apr_30_0939
3,lawyer_3.png,g,a,t,2,13,61,10,a,1,0.6509438185,33,f,20,d,60.02283803,SNARC lie 1,2019_Apr_30_1445
3,lawyer_3.png,g,a,t,3,22,94,10,g,1,0.6509441847,10,f,21,d,60.01095477,SNARC lie 2,2019_Apr_10_1300
2,cop_2.png,g,a,l,3,7,79,17,g,1,0.6509441847,16,f,27,d,60.02680016,SNARC lie 2,2019_Apr_18_1009
2,lawyer_2.png,a,g,t,1,1,25,9,g,1,0.6509441847,20,f,25,d,60.00527894,SNARC lie 2,2019_Apr_18_1410
1,cop_1.png,a,g,l,4,22,118,16,a,1,0.6509441847,20,f,25,d,60.00527894,SNARC lie 2,2019_Apr_18_1410
3,lawyer_3.png,g,a,t,2,11,59,2,g,1,0.6509445512,9,m,27,d,60.0087107,SNARC lie 1,2019_Apr_10_1212
8,lawyer_8.png,a,g,t,2,0,48,6,g,1,0.6509445512,24,f,21,m,59.99393041,SNARC lie 2,2019_Apr_24_0942
9,lawyer_9.png,g,a,t,2,0,48,15,a,1,0.6509445515,16,f,27,d,60.02680016,SNARC lie 2,2019_Apr_18_1009
7,cop_7.png,a,g,l,1,18,42,21,g,1,0.6509449178,7,f,24,d,60.00171555,SNARC lie 1,2019_Apr_10_1010
9,lawyer_9.png,g,a,t,3,4,76,7,a,1,0.6509449179,33,f,20,d,60.02283803,SNARC lie 1,2019_Apr_30_1445
7,lawyer_7.png,g,a,t,1,8,32,13,a,1,0.6509460174,31,m,21,d,60.02297006,SNARC lie 1,2019_Apr_30_1303
6,lawyer_6.png,a,g,t,0,23,23,4,g,1,0.6509463838,15,f,19,d,60.03657565,SNARC lie 1,2019_Apr_17_1720
3,lawyer_3.png,g,a,t,1,22,46,10,a,1,0.6509463841,18,f,23,d,60.01702786,SNARC lie 2,2019_Apr_18_1207
7,cop_7.png,a,g,l,3,16,88,21,g,1,0.6509471168,37,m,24,d,60.1277463,SNARC lie 1,2019_May_16_1648
2,cop_2.png,g,a,l,3,20,92,17,g,1,0.6509471172,14,m,21,d,60.00686277,SNARC lie 2,2019_Apr_17_1552
7,lawyer_7.png,g,a,t,0,8,8,5,a,1,0.6509474837,7,f,24,d,60.00171555,SNARC lie 1,2019_Apr_10_1010
6,lawyer_6.png,a,g,t,1,4,28,12,g,1,0.6509474837,11,f,21,d,60.03644348,SNARC lie 1,2019_Apr_10_1403
8,lawyer_8.png,a,g,t,4,0,96,6,g,1,0.6509478502,36,f,20,d,60.02508316,SNARC lie 2,2019_May_16_1508
2,lawyer_2.png,a,g,t,0,20,20,9,g,1,0.6509478503,6,f,21,d,60.01676381,SNARC lie 2,2019_Apr_10_0911
8,cop_8.png,g,a,l,3,22,94,22,g,1,0.6509478507,36,f,20,d,60.02508316,SNARC lie 2,2019_May_16_1508
6,lawyer_6.png,a,g,t,3,19,91,12,a,1,0.6509482167,23,f,24,d,60.01161484,SNARC lie 1,2019_Apr_18_1730
6,lawyer_6.png,a,g,t,2,0,48,12,a,1,0.6509482167,27,f,24,d,60.02257397,SNARC lie 1,2019_Apr_29_1114
2,lawyer_2.png,a,g,t,2,17,65,1,a,1,0.6509482167,28,f,21,d,60.03657565,SNARC lie 2,2019_Apr_30_0939
8,cop_8.png,g,a,l,4,7,103,22,g,1,0.6509482168,9,m,27,d,60.0087107,SNARC lie 1,2019_Apr_10_1212
3,lawyer_3.png,g,a,t,1,3,27,2,g,1,0.6509482169,19,f,19,d,60.02878139,SNARC lie 1,2019_Apr_18_1302
2,lawyer_2.png,a,g,t,1,19,43,1,a,1,0.6509485836,29,m,20,d,60.00580693,SNARC lie 1,2019_Apr_30_1119
7,lawyer_7.png,g,a,t,4,9,105,13,a,1,0.6509493166,18,f,23,d,60.01702786,SNARC lie 2,2019_Apr_18_1207
9,cop_9.png,a,g,l,4,0,96,23,g,1,0.6509493166,35,m,21,d,60.01808426,SNARC lie 1,2019_May_16_1301
9,lawyer_9.png,g,a,t,3,8,80,15,a,1,0.6509500497,24,f,21,m,59.99393041,SNARC lie 2,2019_Apr_24_0942
9,lawyer_9.png,g,a,t,3,13,85,15,a,1,0.6509504162,18,f,23,d,60.01702786,SNARC lie 2,2019_Apr_18_1207
9,lawyer_9.png,g,a,t,3,21,93,15,g,1,0.6509504162,19,f,19,d,60.02878139,SNARC lie 1,2019_Apr_18_1302
4,cop_4.png,g,a,l,1,6,30,19,g,1,0.6509507827,22,f,22,d,60.02178155,SNARC lie 2,2019_Apr_18_1558
7,lawyer_7.png,g,a,t,2,18,66,5,a,1,0.6509507827,26,f,24,d,60.01636775,SNARC lie 2,2019_Apr_24_1700
8,lawyer_8.png,a,g,t,3,3,75,6,g,1,0.6509511494,25,m,19,s,60.01491534,SNARC lie 1,2019_Apr_24_1610
1,lawyer_1.png,g,a,t,4,17,113,0,a,1,0.6509515159,7,f,24,d,60.00171555,SNARC lie 1,2019_Apr_10_1010
8,lawyer_8.png,a,g,t,0,16,16,14,a,1,0.6509515159,28,f,21,d,60.03657565,SNARC lie 2,2019_Apr_30_0939
9,lawyer_9.png,g,a,t,2,23,71,7,g,1,0.6509515159,31,m,21,d,60.02297006,SNARC lie 1,2019_Apr_30_1303
4,cop_4.png,g,a,l,2,6,54,19,g,1,0.6509518824,18,f,23,d,60.01702786,SNARC lie 2,2019_Apr_18_1207
8,lawyer_8.png,a,g,t,0,10,10,14,a,1,0.6509518828,32,f,21,d,60.00791881,SNARC lie 2,2019_Apr_30_1358
1,lawyer_1.png,g,a,t,4,4,100,0,g,1,0.6509526153,37,m,24,d,60.1277463,SNARC lie 1,2019_May_16_1648
7,lawyer_7.png,g,a,t,2,12,60,13,g,1,0.650952982,23,f,24,d,60.01161484,SNARC lie 1,2019_Apr_18_1730
7,lawyer_7.png,g,a,t,0,14,14,13,a,1,0.6509533483,29,m,20,d,60.00580693,SNARC lie 1,2019_Apr_30_1119
4,lawyer_4.png,a,g,t,4,14,110,11,g,1,0.6509533487,14,m,21,d,60.00686277,SNARC lie 2,2019_Apr_17_1552
8,lawyer_8.png,a,g,t,1,12,36,14,a,1,0.6509537152,28,f,21,d,60.03657565,SNARC lie 2,2019_Apr_30_0939
6,lawyer_6.png,a,g,t,3,19,91,4,g,1,0.6509540821,28,f,21,d,60.03657565,SNARC lie 2,2019_Apr_30_0939
4,lawyer_4.png,a,g,t,0,3,3,3,g,1,0.6509544484,8,m,27,d,60.02468695,SNARC lie 2,2019_Apr_10_1125
1,lawyer_1.png,g,a,t,4,6,102,0,a,1,0.6509544484,18,f,23,d,60.01702786,SNARC lie 2,2019_Apr_18_1207
8,lawyer_8.png,a,g,t,4,22,118,14,g,1,0.6509548146,33,f,20,d,60.02283803,SNARC lie 1,2019_Apr_30_1445
9,lawyer_9.png,g,a,t,1,8,32,7,a,1,0.6509551813,19,f,19,d,60.02878139,SNARC lie 1,2019_Apr_18_1302
3,lawyer_3.png,g,a,t,0,14,14,2,g,1,0.650955548,31,m,21,d,60.02297006,SNARC lie 1,2019_Apr_30_1303
1,lawyer_1.png,g,a,t,0,12,12,0,a,1,0.6509559145,29,m,20,d,60.00580693,SNARC lie 1,2019_Apr_30_1119
2,cop_2.png,g,a,l,0,6,6,17,g,1,0.650956281,33,f,20,d,60.02283803,SNARC lie 1,2019_Apr_30_1445
7,lawyer_7.png,g,a,t,3,18,90,5,a,1,0.6509562812,26,f,24,d,60.01636775,SNARC lie 2,2019_Apr_24_1700
1,lawyer_1.png,g,a,t,3,8,80,8,a,1,0.6509562815,32,f,21,d,60.00791881,SNARC lie 2,2019_Apr_30_1358
9,lawyer_9.png,g,a,t,0,21,21,15,a,1,0.6509570144,29,m,20,d,60.00580693,SNARC lie 1,2019_Apr_30_1119
3,lawyer_3.png,g,a,t,0,3,3,10,a,1,0.6509573809,22,f,22,d,60.02178155,SNARC lie 2,2019_Apr_18_1558
1,lawyer_1.png,g,a,t,2,17,65,8,g,1,0.6509573809,37,m,24,d,60.1277463,SNARC lie 1,2019_May_16_1648
9,lawyer_9.png,g,a,t,3,8,80,7,g,1,0.6509577474,28,f,21,d,60.03657565,SNARC lie 2,2019_Apr_30_0939
1,lawyer_1.png,g,a,t,4,2,98,0,a,1,0.6509577474,30,m,26,d,60.02297006,SNARC lie 2,2019_Apr_30_1211
1,cop_1.png,a,g,l,4,17,113,16,a,1,0.6509577474,35,m,21,d,60.01808426,SNARC lie 1,2019_May_16_1301
6,cop_6.png,g,a,l,4,18,114,20,a,1,0.6509588473,27,f,24,d,60.02257397,SNARC lie 1,2019_Apr_29_1114
7,lawyer_7.png,g,a,t,1,8,32,5,a,1,0.6509592136,8,m,27,d,60.02468695,SNARC lie 2,2019_Apr_10_1125
7,lawyer_7.png,g,a,t,2,3,51,13,a,1,0.6509592137,16,f,27,d,60.02680016,SNARC lie 2,2019_Apr_18_1009
9,lawyer_9.png,g,a,t,3,14,86,7,a,1,0.6509603132,29,m,20,d,60.00580693,SNARC lie 1,2019_Apr_30_1119
4,lawyer_4.png,a,g,t,4,4,100,3,a,1,0.6509603132,33,f,20,d,60.02283803,SNARC lie 1,2019_Apr_30_1445
2,cop_2.png,g,a,l,3,21,93,17,g,1,0.6509603133,8,m,27,d,60.02468695,SNARC lie 2,2019_Apr_10_1125
7,lawyer_7.png,g,a,t,2,10,58,5,a,1,0.6509603134,17,f,26,d,60.03816113,SNARC lie 1,2019_Apr_18_1109
1,cop_1.png,a,g,l,4,16,112,16,g,1,0.6509606799,9,m,27,d,60.0087107,SNARC lie 1,2019_Apr_10_1212
1,lawyer_1.png,g,a,t,3,20,92,0,a,1,0.6509606801,38,f,21,d,60.00791881,SNARC lie 2,2019_May_16_1737
4,cop_4.png,g,a,l,0,5,5,19,a,1,0.6509610465,8,m,27,d,60.02468695,SNARC lie 2,2019_Apr_10_1125
1,lawyer_1.png,g,a,t,3,2,74,8,a,1,0.6509610466,30,m,26,d,60.02297006,SNARC lie 2,2019_Apr_30_1211
6,lawyer_6.png,a,g,t,4,17,113,4,g,1,0.6509614128,24,f,21,m,59.99393041,SNARC lie 2,2019_Apr_24_0942
4,lawyer_4.png,a,g,t,3,2,74,11,a,1,0.650961413,32,f,21,d,60.00791881,SNARC lie 2,2019_Apr_30_1358
7,lawyer_7.png,g,a,t,4,8,104,5,g,1,0.650961413,37,m,24,d,60.1277463,SNARC lie 1,2019_May_16_1648
2,lawyer_2.png,a,g,t,0,0,0,9,a,1,0.6509617795,6,f,21,d,60.01676381,SNARC lie 2,2019_Apr_10_0911
9,lawyer_9.png,g,a,t,2,13,61,7,a,1,0.6509617795,28,f,21,d,60.03657565,SNARC lie 2,2019_Apr_30_0939
7,lawyer_7.png,g,a,t,3,21,93,13,a,1,0.6509625129,30,m,26,d,60.02297006,SNARC lie 2,2019_Apr_30_1211
7,lawyer_7.png,g,a,t,4,17,113,5,g,1,0.650962879,31,m,21,d,60.02297006,SNARC lie 1,2019_Apr_30_1303
6,lawyer_6.png,a,g,t,3,8,80,4,a,1,0.6509628794,26,f,24,d,60.01636775,SNARC lie 2,2019_Apr_24_1700
9,lawyer_9.png,g,a,t,4,10,106,7,a,1,0.6509632457,21,f,20,d,60.02323421,SNARC lie 1,2019_Apr_18_1508
1,cop_1.png,a,g,l,1,0,24,16,g,1,0.6509632457,25,m,19,s,60.01491534,SNARC lie 1,2019_Apr_24_1610
7,lawyer_7.png,g,a,t,0,21,21,13,g,1,0.6509632458,9,m,27,d,60.0087107,SNARC lie 1,2019_Apr_10_1212
4,lawyer_4.png,a,g,t,3,7,79,11,a,1,0.6509636124,19,f,19,d,60.02878139,SNARC lie 1,2019_Apr_18_1302
7,lawyer_7.png,g,a,t,1,1,25,5,g,1,0.6509636124,22,f,22,d,60.02178155,SNARC lie 2,2019_Apr_18_1558
4,lawyer_4.png,a,g,t,0,22,22,11,g,1,0.6509636124,32,f,21,d,60.00791881,SNARC lie 2,2019_Apr_30_1358
7,lawyer_7.png,g,a,t,3,20,92,13,g,1,0.6509639788,7,f,24,d,60.00171555,SNARC lie 1,2019_Apr_10_1010
2,cop_2.png,g,a,l,1,16,40,17,a,1,0.6509643453,15,f,19,d,60.03657565,SNARC lie 1,2019_Apr_17_1720
7,lawyer_7.png,g,a,t,1,11,35,13,a,1,0.6509647118,30,m,26,d,60.02297006,SNARC lie 2,2019_Apr_30_1211
2,lawyer_2.png,a,g,t,1,21,45,9,a,1,0.6509650787,36,f,20,d,60.02508316,SNARC lie 2,2019_May_16_1508
3,lawyer_3.png,g,a,t,1,9,33,2,g,1,0.6509654452,30,m,26,d,60.02297006,SNARC lie 2,2019_Apr_30_1211
8,lawyer_8.png,a,g,t,0,6,6,6,a,1,0.6509658117,19,f,19,d,60.02878139,SNARC lie 1,2019_Apr_18_1302
2,cop_2.png,g,a,l,2,0,48,17,g,1,0.6509665449,17,f,26,d,60.03816113,SNARC lie 1,2019_Apr_18_1109
2,cop_2.png,g,a,l,0,0,0,17,g,1,0.6509665449,25,m,19,s,60.01491534,SNARC lie 1,2019_Apr_24_1610
7,lawyer_7.png,g,a,t,2,6,54,13,a,1,0.6509669113,12,m,24,d,60.00131965,SNARC lie 2,2019_Apr_17_1403
4,lawyer_4.png,a,g,t,4,20,116,3,g,1,0.6509672778,20,f,25,d,60.00527894,SNARC lie 2,2019_Apr_18_1410
8,cop_8.png,g,a,l,4,4,100,22,a,1,0.6509672781,15,f,19,d,60.03657565,SNARC lie 1,2019_Apr_17_1720
1,lawyer_1.png,g,a,t,4,1,97,8,g,1,0.6509676445,32,f,21,d,60.00791881,SNARC lie 2,2019_Apr_30_1358
7,lawyer_7.png,g,a,t,3,23,95,5,g,1,0.6509676445,33,f,20,d,60.02283803,SNARC lie 1,2019_Apr_30_1445
2,lawyer_2.png,a,g,t,0,1,1,9,a,1,0.6509680111,11,f,21,d,60.03644348,SNARC lie 1,2019_Apr_10_1403
9,lawyer_9.png,g,a,t,0,22,22,15,g,1,0.6509683776,9,m,27,d,60.0087107,SNARC lie 1,2019_Apr_10_1212
9,cop_9.png,a,g,l,2,16,64,23,a,1,0.6509687442,7,f,24,d,60.00171555,SNARC lie 1,2019_Apr_10_1010
1,lawyer_1.png,g,a,t,1,5,29,0,g,1,0.6509687444,34,f,23,s,60.01557549,SNARC lie 2,2019_May_16_1156
6,lawyer_6.png,a,g,t,1,20,44,12,g,1,0.6509687444,38,f,21,d,60.00791881,SNARC lie 2,2019_May_16_1737
9,cop_9.png,a,g,l,4,18,114,23,a,1,0.6509694774,36,f,20,d,60.02508316,SNARC lie 2,2019_May_16_1508
1,lawyer_1.png,g,a,t,1,4,28,8,a,1,0.6509694774,38,f,21,d,60.00791881,SNARC lie 2,2019_May_16_1737
6,lawyer_6.png,a,g,t,3,22,94,12,g,1,0.6509698438,17,f,26,d,60.03816113,SNARC lie 1,2019_Apr_18_1109
4,lawyer_4.png,a,g,t,2,9,57,3,a,1,0.6509702103,22,f,22,d,60.02178155,SNARC lie 2,2019_Apr_18_1558
3,lawyer_3.png,g,a,t,0,23,23,10,g,1,0.6509702103,31,m,21,d,60.02297006,SNARC lie 1,2019_Apr_30_1303
6,lawyer_6.png,a,g,t,3,14,86,4,g,1,0.6509709433,32,f,21,d,60.00791881,SNARC lie 2,2019_Apr_30_1358
1,lawyer_1.png,g,a,t,2,15,63,0,a,1,0.6509709435,24,f,21,m,59.99393041,SNARC lie 2,2019_Apr_24_0942
2,lawyer_2.png,a,g,t,4,17,113,1,g,1,0.6509713102,28,f,21,d,60.03657565,SNARC lie 2,2019_Apr_30_0939
7,cop_7.png,a,g,l,1,14,38,21,a,1,0.6509713102,38,f,21,d,60.00791881,SNARC lie 2,2019_May_16_1737
8,lawyer_8.png,a,g,t,1,0,24,14,g,1,0.6509716767,17,f,26,d,60.03816113,SNARC lie 1,2019_Apr_18_1109
8,lawyer_8.png,a,g,t,3,8,80,6,a,1,0.6509724096,23,f,24,d,60.01161484,SNARC lie 1,2019_Apr_18_1730
6,lawyer_6.png,a,g,t,1,8,32,12,g,1,0.6509724099,13,f,19,d,60.00092376,SNARC lie 1,2019_Apr_17_1458
8,lawyer_8.png,a,g,t,3,6,78,14,a,1,0.6509731428,18,f,23,d,60.01702786,SNARC lie 2,2019_Apr_18_1207
7,cop_7.png,a,g,l,4,9,105,21,a,1,0.6509735095,8,m,27,d,60.02468695,SNARC lie 2,2019_Apr_10_1125
4,lawyer_4.png,a,g,t,2,18,66,11,a,1,0.650973876,9,m,27,d,60.0087107,SNARC lie 1,2019_Apr_10_1212
7,lawyer_7.png,g,a,t,4,19,115,5,a,1,0.650973876,35,m,21,d,60.01808426,SNARC lie 1,2019_May_16_1301
9,cop_9.png,a,g,l,3,19,91,23,g,1,0.650973876,37,m,24,d,60.1277463,SNARC lie 1,2019_May_16_1648
8,lawyer_8.png,a,g,t,4,18,114,6,g,1,0.6509742425,29,m,20,d,60.00580693,SNARC lie 1,2019_Apr_30_1119
4,lawyer_4.png,a,g,t,1,21,45,3,a,1,0.6509742429,30,m,26,d,60.02297006,SNARC lie 2,2019_Apr_30_1211
7,lawyer_7.png,g,a,t,1,19,43,5,a,1,0.6509749754,29,m,20,d,60.00580693,SNARC lie 1,2019_Apr_30_1119
4,cop_4.png,g,a,l,2,4,52,19,a,1,0.6509749757,7,f,24,d,60.00171555,SNARC lie 1,2019_Apr_10_1010
3,lawyer_3.png,g,a,t,1,7,31,10,g,1,0.6509753419,28,f,21,d,60.03657565,SNARC lie 2,2019_Apr_30_0939
9,cop_9.png,a,g,l,4,18,114,23,g,1,0.6509768083,37,m,24,d,60.1277463,SNARC lie 1,2019_May_16_1648
6,lawyer_6.png,a,g,t,3,1,73,4,a,1,0.6509768085,23,f,24,d,60.01161484,SNARC lie 1,2019_Apr_18_1730
9,cop_9.png,a,g,l,0,23,23,23,a,1,0.6509775417,36,f,20,d,60.02508316,SNARC lie 2,2019_May_16_1508
2,lawyer_2.png,a,g,t,0,21,21,1,a,1,0.6509779082,14,m,21,d,60.00686277,SNARC lie 2,2019_Apr_17_1552
8,lawyer_8.png,a,g,t,1,16,40,6,g,1,0.6509779082,20,f,25,d,60.00527894,SNARC lie 2,2019_Apr_18_1410
8,lawyer_8.png,a,g,t,0,14,14,6,a,1,0.6509779082,24,f,21,m,59.99393041,SNARC lie 2,2019_Apr_24_0942
7,lawyer_7.png,g,a,t,2,14,62,5,g,1,0.6509782746,33,f,20,d,60.02283803,SNARC lie 1,2019_Apr_30_1445
9,lawyer_9.png,g,a,t,3,21,93,7,g,1,0.6509786411,28,f,21,d,60.03657565,SNARC lie 2,2019_Apr_30_0939
2,lawyer_2.png,a,g,t,0,18,18,9,a,1,0.6509793745,31,m,21,d,60.02297006,SNARC lie 1,2019_Apr_30_1303
8,lawyer_8.png,a,g,t,2,2,50,6,g,1,0.6509793745,36,f,20,d,60.02508316,SNARC lie 2,2019_May_16_1508
4,lawyer_4.png,a,g,t,3,4,76,3,a,1,0.650979741,18,f,23,d,60.01702786,SNARC lie 2,2019_Apr_18_1207
6,lawyer_6.png,a,g,t,3,10,82,12,a,1,0.6509808407,15,f,19,d,60.03657565,SNARC lie 1,2019_Apr_17_1720
3,cop_3.png,a,g,l,2,19,67,18,a,1,0.6509815739,27,f,24,d,60.02257397,SNARC lie 1,2019_Apr_29_1114
1,lawyer_1.png,g,a,t,1,22,46,8,g,1,0.6509819403,33,f,20,d,60.02283803,SNARC lie 1,2019_Apr_30_1445
3,lawyer_3.png,g,a,t,4,4,100,10,g,1,0.6509823068,6,f,21,d,60.01676381,SNARC lie 2,2019_Apr_10_0911
8,cop_8.png,g,a,l,2,14,62,22,g,1,0.6509823068,27,f,24,d,60.02257397,SNARC lie 1,2019_Apr_29_1114
4,lawyer_4.png,a,g,t,4,21,117,11,g,1,0.6509845061,29,m,20,d,60.00580693,SNARC lie 1,2019_Apr_30_1119
7,lawyer_7.png,g,a,t,1,5,29,5,a,1,0.6509845061,30,m,26,d,60.02297006,SNARC lie 2,2019_Apr_30_1211
4,cop_4.png,g,a,l,0,19,19,19,g,1,0.6509848726,37,m,24,d,60.1277463,SNARC lie 1,2019_May_16_1648
8,lawyer_8.png,a,g,t,2,11,59,14,a,1,0.6509848728,23,f,24,d,60.01161484,SNARC lie 1,2019_Apr_18_1730
2,lawyer_2.png,a,g,t,2,9,57,9,g,1,0.6509852394,10,f,21,d,60.01095477,SNARC lie 2,2019_Apr_10_1300
1,lawyer_1.png,g,a,t,3,15,87,8,g,1,0.6509859725,34,f,23,s,60.01557549,SNARC lie 2,2019_May_16_1156
4,lawyer_4.png,a,g,t,3,15,87,3,a,1,0.6509870724,28,f,21,d,60.03657565,SNARC lie 2,2019_Apr_30_0939
9,lawyer_9.png,g,a,t,4,18,114,15,g,1,0.6509874389,34,f,23,s,60.01557549,SNARC lie 2,2019_May_16_1156
6,lawyer_6.png,a,g,t,1,0,24,4,a,1,0.6509881718,16,f,27,d,60.02680016,SNARC lie 2,2019_Apr_18_1009
2,cop_2.png,g,a,l,3,4,76,17,a,1,0.6509885383,35,m,21,d,60.01808426,SNARC lie 1,2019_May_16_1301
9,lawyer_9.png,g,a,t,4,21,117,15,a,1,0.6509889052,32,f,21,d,60.00791881,SNARC lie 2,2019_Apr_30_1358
3,lawyer_3.png,g,a,t,0,8,8,10,g,1,0.6509896382,34,f,23,s,60.01557549,SNARC lie 2,2019_May_16_1156
2,lawyer_2.png,a,g,t,3,18,90,1,a,1,0.6509900047,29,m,20,d,60.00580693,SNARC lie 1,2019_Apr_30_1119
3,lawyer_3.png,g,a,t,4,7,103,10,g,1,0.6509903711,15,f,19,d,60.03657565,SNARC lie 1,2019_Apr_17_1720
7,lawyer_7.png,g,a,t,4,20,116,13,g,1,0.650992204,23,f,24,d,60.01161484,SNARC lie 1,2019_Apr_18_1730
2,lawyer_2.png,a,g,t,1,5,29,9,a,1,0.6509940368,16,f,27,d,60.02680016,SNARC lie 2,2019_Apr_18_1009
8,lawyer_8.png,a,g,t,0,15,15,14,a,1,0.6509944033,25,m,19,s,60.01491534,SNARC lie 1,2019_Apr_24_1610
6,lawyer_6.png,a,g,t,1,8,32,12,a,1,0.6509944033,31,m,21,d,60.02297006,SNARC lie 1,2019_Apr_30_1303
1,cop_1.png,a,g,l,1,4,28,16,g,1,0.6509958694,23,f,24,d,60.01161484,SNARC lie 1,2019_Apr_18_1730
9,lawyer_9.png,g,a,t,0,9,9,7,g,1,0.6509958697,36,f,20,d,60.02508316,SNARC lie 2,2019_May_16_1508
9,lawyer_9.png,g,a,t,3,11,83,15,a,1,0.6509962361,3,f,20,d,60.01201092,SNARC lie 1,2019_Apr_09_1542
2,lawyer_2.png,a,g,t,0,19,19,1,a,1,0.650997336,15,f,19,d,60.03657565,SNARC lie 1,2019_Apr_17_1720
6,lawyer_6.png,a,g,t,1,8,32,12,g,1,0.6509977023,26,f,24,d,60.01636775,SNARC lie 2,2019_Apr_24_1700
9,lawyer_9.png,g,a,t,1,21,45,15,a,1,0.6509984354,21,f,20,d,60.02323421,SNARC lie 1,2019_Apr_18_1508
9,cop_9.png,a,g,l,3,20,92,23,a,1,0.6509999018,9,m,27,d,60.0087107,SNARC lie 1,2019_Apr_10_1212
3,lawyer_3.png,g,a,t,1,10,34,10,g,1,0.6510006348,28,f,21,d,60.03657565,SNARC lie 2,2019_Apr_30_0939
